BERTScore_Prec,BERTScore_Rec,BERTScore_F1,Dist1,Dist2,C Score,Persona Distance,UniEval Naturalness,UniEval Coherence,UniEval Engagingness,UniEval Groundedness,UniEval Understandability,UniEval Overall,response_time
0.8521217703819275,0.8152352571487427,0.8332705497741699,0.7764705882352941,0.9880952380952381,1.0,0.7079324722290039,0.8647747125878752,0.9960960460347044,4.868505773198058,0.9987486242282754,0.8799420355580799,1.7216134383213988,8.849191188812256
0.8280081748962402,0.8507051467895508,0.8392032384872437,0.782608695652174,0.9705882352941176,1.0,0.7760183811187744,0.8747083030799434,0.9950170350760792,4.359575977627409,0.9964525682436087,0.8937364562021981,1.6238980680458475,8.896329402923584
0.8520429134368896,0.8616978526115417,0.8568431735038757,0.5952380952380952,0.8674698795180723,1.0,0.7143595814704895,0.8899272552230544,0.999532199519206,3.2618425963039033,0.9921257487366062,0.8977752488466605,1.4082406097258864,8.867732286453247
0.8318292498588562,0.8705456852912903,0.8507471680641174,0.7974683544303798,0.9615384615384616,1.0,0.6642513871192932,0.8977596485199577,0.9984851479281295,4.806150327930739,0.9954165994999367,0.9176319038525318,1.723088725546259,9.02170443534851
0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.9391875536009555,0.9983015535078475,3.29222099018343,0.993759772683724,0.9469411606831534,1.4340822061318221,8.908265352249146
0.8395817279815674,0.8318455219268799,0.8356956839561462,0.8305084745762712,0.9827586206896551,1.0,0.6137736439704895,0.7961695874268367,0.9965115153481571,4.163876276553495,0.9982713139799831,0.8378112964423906,1.5585279979501725,8.715122699737549
0.8106572031974792,0.8311097621917725,0.8207560181617737,0.7272727272727273,0.9655172413793104,1.0,0.745522677898407,0.8870113845078267,0.9989338496771292,3.820521797356654,0.9929865046533021,0.9097403324713729,1.521838773733257,8.908247470855713
0.8208171129226685,0.8760154247283936,0.8475184440612793,0.7529411764705882,0.9404761904761905,1.0,0.694915235042572,0.908004981430204,0.999035587489147,4.1836522182994855,0.9984501368064717,0.9255332182777709,1.6029352284606158,8.826668739318848
0.8153843879699707,0.8376115560531616,0.8263485431671143,0.6796116504854369,0.9509803921568627,1.0,0.8340022563934326,0.8747083030799434,0.9950170350760792,4.271709391753832,0.9964525682436087,0.8937364562021981,1.606324750871132,8.933935403823853
0.8580029606819153,0.8552944660186768,0.8566465973854065,0.84,0.9864864864864865,1.0,0.6501731276512146,0.8899272552230544,0.999532199519206,2.8214320642083557,0.9921257487366062,0.8977752488466605,1.3201585033067766,8.899254322052002
